modzcta,month,total_requests,noise_total,illegal_parking,heat_hot_water,sanitation,rodent,homeless_assistance,animal_abuse,taxi_complaint,food_establishment,street_light_condition,missed_collection,type__Abandoned_Vehicle,type__Blocked_Driveway,type__HEAT_HOT_WATER,type__Illegal_Parking,type__Noise,type__Noise_-_Commercial,type__Noise_-_Residential,type__Noise_-_Street_Sidewalk,type__Noise_-_Vehicle,type__PAINT_PLASTER,type__PLUMBING,type__Request_Large_Bulky_Item_Collection,type__Street_Condition,type__UNSANITARY_CONDITION,type__Water_System,Health,Homeless,NYPD,Other,Sanitation,Transportation
11433,2025-03,872,93,133,41,32,3,3,0,0,5,11,7,51,102,41,133,5,8,66,11,3,9,5,50,25,28,19,3,382,248,128,92
11434,2025-03,1298,190,200,53,44,10,6,0,0,2,16,32,112,88,53,200,10,10,102,38,21,7,18,62,12,51,23,6,597,366,171,135
11435,2025-03,1735,341,268,164,65,14,10,0,1,7,7,12,34,185,164,268,9,16,278,20,18,5,25,42,53,25,46,10,859,483,240,97
11436,2025-03,540,64,91,18,11,3,1,0,0,0,7,8,47,71,18,91,6,0,46,9,3,5,5,18,3,20,9,1,271,142,73,44
11691,2025-03,1610,199,292,180,85,7,2,0,0,6,14,32,50,94,180,292,17,0,157,22,3,21,35,39,53,46,35,2,666,635,190,82
11692,2025-03,451,136,30,39,31,1,0,0,0,1,5,8,15,8,39,30,3,8,115,9,1,17,15,4,23,6,3,0,191,208,32,17
11693,2025-03,307,40,80,9,17,2,0,0,0,1,5,9,12,18,9,80,4,1,21,8,6,2,7,7,8,13,8,0,150,83,29,37
11694,2025-03,525,98,97,26,21,1,2,0,0,1,19,11,5,13,26,97,13,3,59,21,2,1,2,35,10,26,6,2,228,164,33,92
11697,2025-03,17,1,1,0,0,0,1,0,0,0,1,0,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,12,3,0,1
12345,2025-03,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
10000,2025-04,72,1,0,1,0,0,0,0,0,0,53,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,2,5,5,60
10001,2025-04,1665,293,151,8,26,2,43,0,46,16,15,7,3,9,8,151,48,57,101,57,28,7,10,21,19,19,37,152,581,342,459,94
10002,2025-04,2218,893,173,58,39,11,18,0,11,13,20,8,8,17,58,173,92,293,351,121,29,8,33,46,31,12,51,95,1174,516,237,145
10003,2025-04,2016,493,141,105,73,11,85,0,13,16,7,38,5,6,105,141,52,94,142,160,19,9,30,29,35,29,58,173,808,667,211,99
10004,2025-04,679,201,63,4,3,1,6,0,8,3,3,1,1,2,4,63,52,106,29,9,5,0,1,17,2,0,8,8,230,120,276,37
10005,2025-04,303,75,31,6,3,2,6,0,0,2,1,3,1,2,6,31,37,16,10,8,4,0,4,7,0,1,13,6,79,104,89,12
10006,2025-04,293,59,41,1,3,0,12,0,5,0,5,1,4,3,1,41,27,11,13,6,2,2,2,6,2,0,2,12,85,66,111,17
10007,2025-04,512,75,87,0,4,2,48,0,5,6,7,4,6,3,0,87,43,8,7,14,0,0,0,30,0,2,17,48,148,92,152,55
10009,2025-04,1556,535,115,108,56,17,25,0,7,8,7,13,9,6,108,115,70,90,202,131,37,26,40,15,43,13,48,47,681,589,129,62
10010,2025-04,770,226,63,44,25,5,31,0,5,6,5,15,0,3,44,63,68,36,60,50,10,7,7,18,10,12,28,57,301,247,83,54
10011,2025-04,2187,422,104,48,75,13,83,0,13,16,16,34,1,2,48,104,77,78,136,115,14,5,7,53,41,19,94,204,915,529,296,149
10012,2025-04,1249,309,127,64,49,11,29,0,10,10,17,29,1,2,64,127,28,71,61,125,23,12,19,20,20,8,26,51,470,346,236,120
10013,2025-04,1292,463,161,21,29,3,65,0,6,14,8,20,6,11,21,161,38,67,280,72,6,2,11,39,9,21,30,85,667,232,154,124
10014,2025-04,1339,282,97,156,32,11,29,0,17,14,13,18,6,10,156,97,79,51,83,39,21,4,4,47,14,9,36,71,405,490,171,166
10016,2025-04,1572,443,122,44,53,12,64,0,17,20,6,35,1,2,44,122,106,29,130,161,16,2,50,77,18,36,47,94,530,591,185,125
10017,2025-04,728,116,53,47,7,1,87,0,20,8,9,0,0,1,47,53,80,3,16,7,10,4,4,19,7,8,27,97,121,283,138,62
10018,2025-04,517,102,41,3,15,3,31,0,31,7,4,7,1,5,3,41,19,41,15,26,1,0,1,16,8,3,21,42,190,133,79,52
10019,2025-04,2037,412,209,50,51,11,118,0,40,14,18,12,2,3,50,209,107,57,77,96,75,15,28,63,39,6,83,211,749,614,219,161
10021,2025-04,778,166,102,41,34,9,12,0,7,10,4,16,5,6,41,102,65,16,43,29,13,7,17,32,18,30,24,13,236,313,124,68
10022,2025-04,769,122,89,38,23,9,35,0,13,14,8,6,4,1,38,89,37,23,49,8,5,6,6,52,17,10,50,41,206,278,81,113
10023,2025-04,1864,196,164,55,39,17,137,0,15,11,9,11,10,10,55,164,48,23,61,47,10,13,18,32,28,40,54,154,417,1020,106,113
10024,2025-04,1234,325,172,59,42,35,36,0,9,18,4,18,7,2,59,172,76,75,119,40,14,17,14,50,24,12,67,39,466,410,139,113
10025,2025-04,2207,650,191,205,92,65,19,0,3,9,15,16,8,2,205,191,119,30,253,192,53,57,80,30,76,32,96,21,783,1037,153,117
10026,2025-04,2136,811,105,370,111,26,19,0,1,5,4,21,7,1,370,105,37,66,217,451,31,38,92,20,90,9,56,21,927,945,136,51
10027,2025-04,2372,790,230,217,150,27,9,0,1,16,14,23,13,10,217,230,34,92,205,252,16,76,75,24,127,14,76,17,1062,948,153,116
10028,2025-04,1001,166,77,32,38,24,21,0,7,25,2,13,3,4,32,77,63,34,37,16,6,6,16,26,25,2,92,30,233,474,102,70
10029,2025-04,2099,863,96,188,129,40,16,0,3,20,11,16,18,10,188,96,69,51,446,267,24,56,63,21,113,12,82,18,963,801,148,87
10030,2025-04,1594,548,62,271,117,30,13,0,0,4,9,11,9,8,271,62,19,51,223,242,12,58,47,13,106,22,47,13,688,744,62,40
10031,2025-04,2820,974,319,298,159,56,6,0,0,4,21,20,8,10,298,319,38,99,415,379,40,107,101,21,139,17,86,7,1325,1115,216,71
10032,2025-04,2453,674,287,367,163,24,4,0,1,2,19,24,25,8,367,287,44,34,214,299,83,109,71,32,139,5,39,6,995,1142,191,80
10033,2025-04,2077,713,173,348,109,29,9,0,0,8,9,7,9,3,348,173,36,134,309,180,50,60,62,28,102,5,62,9,909,928,100,69
10034,2025-04,1811,569,161,266,91,16,4,0,0,2,26,7,14,5,266,161,46,62,184,211,62,75,58,36,84,17,52,9,732,802,121,95
10035,2025-04,1393,340,81,75,96,172,10,0,1,4,8,11,1,9,75,81,22,17,108,160,31,32,47,46,85,11,183,18,446,521,125,100
10036,2025-04,1947,245,146,30,28,11,212,0,34,11,14,9,2,22,30,146,35,24,58,84,43,9,17,55,19,5,76,368,643,517,230,113
10037,2025-04,1054,175,61,108,95,7,3,0,2,1,6,5,8,10,108,61,17,3,94,53,8,124,83,6,90,3,15,3,263,667,71,35
10038,2025-04,593,78,131,9,18,4,25,0,8,6,9,9,3,8,9,131,27,10,20,9,9,2,4,25,9,6,19,31,224,135,130,54
10039,2025-04,1235,372,64,214,81,24,15,0,0,2,4,8,7,5,214,64,11,5,280,60,9,51,54,4,73,3,42,15,447,653,62,16
10040,2025-04,1708,693,178,219,78,12,6,0,0,4,17,1,8,17,219,178,34,84,282,228,42,52,43,6,77,12,43,7,900,658,56,44
10041,2025-04,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10044,2025-04,60,22,3,0,2,0,2,0,0,1,0,0,0,0,0,3,12,1,9,0,0,0,2,0,2,7,3,2,15,33,6,1
10045,2025-04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10048,2025-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10065,2025-04,729,114,164,17,38,3,11,0,10,6,5,15,3,1,17,164,48,20,27,11,8,3,7,40,23,11,28,11,250,237,107,96
10069,2025-04,46,11,17,1,2,0,0,0,0,0,0,2,0,0,1,17,5,1,3,0,2,0,0,1,0,0,2,0,24,11,8,1
10075,2025-04,434,95,56,18,22,15,4,0,5,2,1,9,6,1,18,56,43,8,23,9,12,8,5,20,13,18,33,4,127,179,54,37
10103,2025-04,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
10105,2025-04,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
10106,2025-04,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
10107,2025-04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10110,2025-04,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
10111,2025-04,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
10112,2025-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
10115,2025-04,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10119,2025-04,9,1,4,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,2,0,4,1,0,2
10120,2025-04,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10121,2025-04,20,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0
10128,2025-04,891,207,86,54,74,33,8,0,5,14,17,41,7,15,54,86,41,10,101,39,16,9,14,39,33,13,57,10,305,323,94,102
10151,2025-04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10153,2025-04,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,16,0,3,4,1,0
10158,2025-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10165,2025-04,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
10166,2025-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
10167,2025-04,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
10168,2025-04,17,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,1,3
10169,2025-04,47,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,22,2,1,2
10170,2025-04,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0
10172,2025-04,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4
10173,2025-04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10174,2025-04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10175,2025-04,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10176,2025-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10177,2025-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10271,2025-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10278,2025-04,19,2,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,15
10279,2025-04,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
10280,2025-04,163,16,11,0,2,1,3,0,0,0,1,0,0,1,0,11,10,0,4,2,0,0,0,0,2,0,3,3,18,135,3,1
10281,2025-04,12,4,3,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,1,0,6,2,0,3
10282,2025-04,72,16,23,0,0,0,2,0,0,0,2,0,0,3,0,23,11,1,0,2,0,0,0,0,0,0,4,2,38,22,2,4
10301,2025-04,1176,251,110,68,98,10,1,0,0,2,19,61,44,50,68,110,27,27,127,55,14,11,19,76,37,47,21,1,443,396,177,138
10302,2025-04,593,33,169,9,76,4,1,0,0,8,7,46,26,23,9,169,4,2,19,5,3,14,20,10,30,9,22,1,258,178,89,45
10303,2025-04,537,60,72,11,53,8,3,0,0,3,9,38,28,22,11,72,6,5,40,7,2,8,22,11,15,15,22,3,190,160,116,46
10304,2025-04,1050,203,110,51,74,10,2,0,0,2,27,37,39,52,51,110,19,24,139,12,8,13,17,57,37,37,37,2,404,360,141,106
10305,2025-04,880,121,164,13,71,6,0,0,0,1,14,63,49,46,13,164,19,4,86,7,5,5,0,57,8,60,16,0,378,216,137,133
10306,2025-04,1130,180,166,3,77,10,4,0,0,2,17,68,54,27,3,166,67,13,40,28,32,4,7,109,9,26,48,4,381,324,164,209
10307,2025-04,291,72,42,3,26,1,0,0,0,2,4,25,10,5,3,42,6,16,34,11,5,0,0,12,1,11,5,0,131,79,45,31
10308,2025-04,496,44,81,7,49,14,2,0,0,0,10,46,19,21,7,81,9,0,29,4,2,0,2,32,3,18,21,2,175,135,103,60
10309,2025-04,810,64,177,0,56,1,1,0,0,0,11,53,34,27,0,177,9,13,28,10,2,0,0,48,3,29,10,1,330,180,195,94
10310,2025-04,585,99,76,13,55,6,0,0,0,5,8,41,28,46,13,76,10,8,68,6,7,4,2,5,14,23,18,0,248,171,106,42
10312,2025-04,1326,71,167,2,68,13,7,0,0,5,29,62,56,29,2,167,15,8,39,2,6,2,6,102,6,52,40,7,386,376,326,191
10314,2025-04,1732,205,283,14,100,13,2,0,0,1,53,82,73,76,14,283,31,12,103,25,21,3,6,127,18,63,45,2,662,451,301,271
10451,2025-04,1906,425,169,352,127,11,15,0,0,9,23,22,8,32,352,169,26,12,214,146,27,50,82,42,105,12,50,20,645,980,115,96
10452,2025-04,3645,984,383,521,291,56,8,0,0,6,17,19,24,64,521,383,11,63,382,407,120,148,118,17,272,14,91,8,1519,1750,176,101
10453,2025-04,3076,706,339,569,187,16,7,0,0,3,38,10,22,103,569,339,16,26,411,192,59,123,127,14,177,21,48,9,1196,1576,169,78
10454,2025-04,1380,419,113,90,103,7,5,0,1,3,19,20,22,30,90,113,7,46,162,165,34,71,42,35,83,16,42,5,617,522,114,80
10455,2025-04,1650,425,237,162,117,20,8,0,0,4,5,23,11,58,162,237,14,15,211,164,20,65,76,14,94,15,42,8,738,669,140,53
10456,2025-04,2892,927,198,311,232,14,23,0,0,5,24,30,19,109,311,198,15,14,590,237,69,122,132,12,202,20,55,23,1281,1298,155,80
10457,2025-04,3019,793,326,340,236,19,6,0,0,2,9,29,25,86,340,326,33,24,499,187,40,131,119,14,207,25,49,6,1271,1459,179,55
10458,2025-04,3370,761,295,516,281,30,7,0,0,12,15,23,18,87,516,295,32,81,377,230,40,162,199,31,258,19,79,8,1188,1829,192,74
10459,2025-04,1730,468,117,162,156,16,3,0,0,3,10,45,21,71,162,117,22,29,241,156,20,57,86,7,111,18,27,3,702,797,138,63
10460,2025-04,2384,719,210,173,200,35,8,0,0,2,18,38,20,102,173,210,21,46,339,273,36,73,86,23,162,27,58,8,1070,916,248,84
10461,2025-04,2150,346,547,141,95,14,5,0,0,4,51,27,66,110,141,547,47,39,205,35,20,25,27,52,68,12,87,5,1059,616,229,154
10462,2025-04,2350,586,355,290,116,38,5,0,1,4,32,30,13,179,290,355,52,30,412,64,27,78,54,34,86,12,80,5,1110,887,152,116
10463,2025-04,2617,525,719,350,108,27,8,0,0,8,11,17,24,96,350,719,24,31,313,111,43,65,57,42,91,32,70,8,1378,917,140,104
10464,2025-04,193,29,36,1,16,0,0,0,0,1,8,16,14,3,1,36,2,3,3,16,0,0,1,21,0,3,1,0,85,46,24,37
10465,2025-04,1322,244,396,71,51,3,0,0,0,2,24,38,78,60,71,396,32,11,114,40,28,4,11,59,13,6,18,0,760,263,156,125
10466,2025-04,3527,1696,362,158,143,13,2,0,0,1,11,60,66,182,158,362,15,48,1588,31,14,51,67,31,83,59,27,3,2345,778,282,92
10467,2025-04,3683,959,511,412,205,33,6,0,0,3,29,30,21,181,412,511,28,8,671,174,64,140,134,75,175,11,71,6,1712,1515,215,164
10468,2025-04,3218,808,492,369,149,31,21,0,1,2,16,11,12,95,369,492,22,18,457,240,66,132,120,39,138,20,63,25,1443,1321,273,93
10469,2025-04,2053,283,232,388,148,12,0,0,0,1,25,84,62,159,388,232,26,17,160,36,27,65,49,30,64,23,29,0,731,937,274,82
10470,2025-04,752,61,205,152,39,1,1,0,0,2,6,14,24,43,152,205,4,7,33,14,3,8,11,19,25,16,7,1,340,291,71,42
10471,2025-04,837,145,278,40,21,2,0,0,0,0,7,13,35,26,40,278,16,11,83,16,10,11,21,42,8,16,14,0,484,224,45,70
10472,2025-04,2056,494,291,181,121,15,3,0,0,5,11,29,17,119,181,291,18,45,266,116,40,57,64,22,92,15,49,3,950,784,192,78
10473,2025-04,1381,406,181,106,86,6,2,0,0,0,22,35,38,71,106,181,24,6,206,126,33,32,21,20,51,13,17,2,697,403,176,86
10474,2025-04,630,146,73,67,45,3,2,0,0,4,2,4,7,21,67,73,4,5,55,56,25,22,32,6,41,7,13,2,254,278,64,19
10475,2025-04,392,34,58,20,11,1,2,0,0,9,8,5,19,9,20,58,4,1,20,4,5,4,10,19,6,8,22,2,125,107,84,52
11001,2025-04,86,8,47,0,6,0,0,0,0,0,1,6,2,7,0,47,0,0,4,4,0,0,0,3,0,1,1,0,64,10,6,5
11004,2025-04,205,14,41,0,8,2,1,0,0,0,6,8,9,4,0,41,6,0,7,0,0,0,1,21,0,5,4,1,64,60,22,54
11040,2025-04,69,1,25,0,6,0,0,0,0,0,1,6,1,12,0,25,0,1,0,0,0,0,0,3,0,0,0,0,40,13,9,7
11101,2025-04,3143,555,1378,23,41,17,15,0,6,10,24,26,48,146,23,1378,69,103,234,97,44,8,29,109,15,73,70,21,2116,440,241,255
11102,2025-04,1250,282,213,54,58,12,2,0,0,2,9,37,6,115,54,213,20,47,142,53,14,10,12,37,21,39,35,2,644,328,135,106
11103,2025-04,1384,328,344,46,55,28,2,0,1,15,6,23,27,106,46,344,42,146,71,44,25,15,10,25,32,18,57,2,808,296,151,70
11104,2025-04,785,151,136,92,25,12,5,0,0,3,7,4,12,46,92,136,20,9,86,28,8,17,10,13,21,11,26,6,341,296,69,47
11105,2025-04,1210,253,330,18,54,30,2,0,0,6,3,41,19,98,18,330,47,68,48,70,19,9,5,10,13,4,46,2,676,265,169,52
11106,2025-04,1453,323,191,87,101,20,5,0,0,7,2,41,29,119,87,191,53,42,135,65,20,89,10,45,60,10,52,5,634,471,146,145
11109,2025-04,69,16,30,0,0,0,2,0,1,1,1,0,2,0,0,30,1,1,1,8,3,0,0,0,0,0,6,2,49,7,3,2
11201,2025-04,3553,672,1511,21,45,11,39,0,2,44,19,23,82,46,21,1511,92,57,362,118,42,9,16,105,22,51,101,45,2281,544,343,239
11203,2025-04,2032,401,206,146,179,24,4,0,1,2,17,73,32,172,146,206,8,73,180,106,34,82,55,32,106,23,40,5,865,788,226,108
11204,2025-04,1866,227,579,90,115,40,1,0,0,3,26,89,23,158,90,579,16,10,173,18,6,17,8,52,26,29,54,1,990,422,230,169
11205,2025-04,2046,265,1113,22,29,19,6,0,0,5,8,15,10,31,22,1113,51,33,115,36,23,14,7,47,14,16,47,9,1397,290,158,145
11206,2025-04,2387,948,304,65,73,37,17,0,0,6,8,24,23,74,65,304,101,240,371,198,36,24,33,30,49,17,67,18,1295,598,278,131
11207,2025-04,3304,795,402,223,211,29,10,0,0,9,29,66,33,198,223,402,26,91,466,143,51,58,85,33,145,36,61,15,1494,1080,474,180
11208,2025-04,2875,471,541,138,206,19,13,0,0,4,13,85,80,219,138,541,26,36,292,70,45,72,87,52,121,16,44,14,1319,902,457,139
11209,2025-04,2747,352,972,179,89,37,15,0,2,8,27,40,41,145,179,972,43,65,161,60,22,19,18,59,49,20,74,20,1520,710,235,188
11210,2025-04,1663,279,290,131,123,13,4,0,2,3,29,46,26,106,131,290,13,28,205,24,9,40,43,38,77,21,31,4,701,625,167,135
11211,2025-04,3559,1075,437,95,161,47,29,0,3,29,26,69,20,85,95,437,109,214,448,216,77,31,33,102,92,28,123,37,1582,906,642,269
11212,2025-04,2298,710,157,125,178,12,3,0,0,4,19,23,23,126,125,157,18,24,458,130,77,84,100,31,155,25,62,3,1083,892,129,129
11213,2025-04,2049,385,221,316,142,28,0,0,0,8,22,30,27,69,316,221,24,37,255,42,20,70,100,33,112,5,58,0,711,1010,157,113
11214,2025-04,2891,399,916,146,154,10,6,0,0,9,17,62,50,239,146,916,9,15,347,21,7,24,235,41,92,6,41,6,1622,844,243,135
11215,2025-04,2310,233,633,55,105,47,17,0,2,22,13,73,37,54,55,633,59,38,60,46,22,14,12,56,32,46,93,25,956,667,353,216
11216,2025-04,2207,540,177,184,153,42,10,0,1,7,8,46,36,36,184,177,49,80,208,175,27,56,36,53,107,16,76,19,820,889,266,137
11217,2025-04,2064,384,575,167,66,25,39,0,2,7,13,26,14,58,167,575,70,71,85,123,33,14,14,54,40,42,58,44,1018,627,156,161
11218,2025-04,2348,282,717,159,104,52,2,0,3,10,22,56,47,124,159,717,34,29,135,44,38,13,38,73,48,23,76,2,1190,590,288,202
11219,2025-04,1612,156,464,81,89,13,6,0,0,3,14,51,53,147,81,464,19,29,63,24,7,17,23,67,38,26,28,7,817,410,189,161
11220,2025-04,2581,353,524,54,131,36,13,0,2,5,22,49,51,166,54,524,42,11,183,86,27,40,42,55,82,12,80,25,1139,712,444,181
11221,2025-04,2842,833,301,175,174,54,9,0,1,7,5,50,30,151,175,301,68,105,434,144,74,40,64,43,124,17,94,9,1287,956,365,131
11222,2025-04,2597,371,988,55,67,43,12,0,2,26,18,50,29,82,55,988,70,69,136,66,24,5,9,51,17,17,89,15,1480,498,362,153
11223,2025-04,1989,319,598,36,86,9,4,0,0,6,15,49,38,237,36,598,23,18,242,24,12,14,17,30,37,29,39,4,1191,462,189,104
11224,2025-04,959,242,186,49,46,11,5,0,0,3,5,16,13,31,49,186,11,2,202,22,4,25,23,13,30,13,33,5,471,337,71,42
11225,2025-04,2246,587,271,289,139,33,4,0,0,5,9,27,16,70,289,271,52,62,276,154,43,56,54,22,112,25,75,5,928,927,214,97
11226,2025-04,3840,787,381,480,304,63,11,0,1,5,11,36,43,161,480,381,50,65,412,186,71,174,161,27,268,24,126,11,1375,1914,333,81
11228,2025-04,1056,55,440,18,40,16,2,0,0,1,13,30,33,107,18,440,8,2,36,5,2,3,8,23,10,19,20,4,639,187,127,79
11229,2025-04,2350,473,488,75,104,14,1,0,0,8,21,59,150,208,75,488,24,6,340,73,21,20,20,46,45,38,42,1,1362,548,238,159
11230,2025-04,2374,280,438,256,187,46,7,0,1,8,18,100,51,169,256,438,42,11,168,27,31,39,54,45,87,20,69,13,932,866,329,165
11231,2025-04,1906,198,952,32,45,15,9,0,3,6,7,31,13,28,32,952,30,22,96,40,7,10,10,34,14,113,48,9,1178,403,160,108
11232,2025-04,998,209,258,20,38,14,1,0,1,2,10,23,27,55,20,258,21,15,73,82,15,5,7,27,15,8,23,3,561,191,137,83
11233,2025-04,2274,557,204,121,208,57,2,0,0,16,18,48,49,76,121,204,26,70,301,127,31,73,79,47,160,18,96,2,888,903,243,142
11234,2025-04,2216,209,531,22,111,22,3,0,0,4,35,74,191,153,22,531,26,18,116,28,20,3,10,74,37,48,53,3,1091,599,267,203
11235,2025-04,2357,287,734,94,97,27,16,0,0,11,33,37,74,143,94,734,13,42,153,48,17,35,24,56,60,34,61,46,1317,528,225,180
11236,2025-04,1912,274,343,60,144,12,1,0,0,8,19,93,42,213,60,343,19,38,160,41,16,19,31,47,51,39,32,2,959,465,274,180
11237,2025-04,2155,734,206,73,96,52,13,0,0,7,8,18,22,113,73,206,39,124,209,250,91,36,33,43,78,30,103,15,1148,532,255,102
11238,2025-04,2396,409,706,104,63,40,24,0,0,11,5,33,3,81,104,706,63,52,124,140,28,35,30,46,30,25,72,33,1190,696,298,107
11239,2025-04,1604,169,710,39,23,0,0,0,0,0,7,6,343,170,39,710,14,2,136,13,4,9,13,27,17,4,5,0,1387,127,44,41
11241,2025-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11242,2025-04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11251,2025-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11354,2025-04,1622,191,301,39,54,4,4,0,0,13,6,28,15,109,39,301,13,23,87,52,10,13,12,95,26,24,47,5,648,329,412,181
11355,2025-04,1652,189,256,49,63,8,8,0,0,10,11,22,17,331,49,256,15,7,104,43,16,34,24,95,41,47,33,10,826,435,177,171
11356,2025-04,754,127,211,5,18,4,0,0,0,4,8,8,78,75,5,211,5,6,78,25,10,2,4,16,10,6,11,0,492,98,107,46
11357,2025-04,882,114,187,9,61,5,1,0,0,4,26,56,63,60,9,187,10,26,34,28,12,1,3,53,5,27,20,1,427,214,113,107
11358,2025-04,962,82,220,42,24,8,6,0,0,7,14,17,42,82,42,220,9,7,38,27,1,1,2,95,7,14,43,6,439,232,91,151
11359,2025-04,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
11360,2025-04,327,39,101,0,14,2,1,0,0,0,12,13,7,16,0,101,11,0,17,7,4,0,2,11,1,22,6,1,156,99,29,36
11361,2025-04,735,141,135,2,40,4,0,0,0,6,6,36,28,49,2,135,6,47,42,36,9,0,2,53,4,14,20,1,359,172,82,101
11362,2025-04,313,12,96,0,11,1,0,0,0,4,11,11,16,5,0,96,7,0,2,3,0,0,0,20,0,15,10,0,124,93,26,60
11363,2025-04,173,12,25,2,15,0,0,0,0,2,6,13,3,6,2,25,2,2,5,1,2,0,0,27,2,9,2,0,45,52,27,47
11364,2025-04,564,40,174,6,17,7,0,0,0,1,12,14,28,15,6,174,4,0,24,5,6,0,0,42,3,10,15,0,260,155,56,78
11365,2025-04,945,95,268,9,34,3,0,0,0,1,16,30,39,37,9,268,17,1,60,10,4,0,2,36,4,18,26,0,511,230,89,89
11366,2025-04,1463,200,168,4,44,6,0,0,0,1,9,42,14,47,4,168,73,0,117,6,0,2,1,24,2,5,12,0,1105,231,65,50
